datetime,temp,humidity,pressure,wind_speed,wind_deg,clouds,pm10,pm2_5,co,no2,so2,o3,nh3,aqi,unix_time,hour,day,month,weekday
2026-01-25 06:00:00+00:00,6.15,93.30827,992.0,9.187056,124.62422,82.0,6.8,4.8,165.0,14.9,1.4,40.0,0.6,22.083334,1769320800000,6,25,1,6
2026-01-25 07:00:00+00:00,5.85,95.92628,992.1,9.085988,123.6901,68.0,7.5,5.4,178.0,22.1,1.4,36.0,1.1,22.204863,1769324400000,7,25,1,6
2026-01-25 08:00:00+00:00,5.55,95.91662,992.1,9.668195,118.9509,53.0,8.3,6.3,183.0,32.9,2.2,26.0,1.5,22.37847,1769328000000,8,25,1,6
2026-01-25 09:00:00+00:00,5.8,96.258575,992.4,9.36173,91.101685,24.0,9.1,6.5,188.0,31.3,2.9,30.0,1.8,22.569443,1769331600000,9,25,1,6
2026-01-25 10:00:00+00:00,6.85,92.380714,992.6,9.854075,99.46225,98.0,8.8,5.9,187.0,24.3,2.5,32.0,1.7,22.690973,1769335200000,10,25,1,6
2026-01-25 11:00:00+00:00,7.85,88.39291,992.6,10.360559,97.98924,100.0,8.3,6.2,186.0,20.7,2.1,34.0,1.7,22.708334,1769338800000,11,25,1,6
2026-01-25 12:00:00+00:00,7.15,81.52286,993.0,13.262714,108.18914,100.0,8.5,5.9,183.0,15.4,1.6,38.0,1.5,22.93403,1769342400000,12,25,1,6
2026-01-25 13:00:00+00:00,7.65,78.23558,993.1,13.896187,106.55715,100.0,9.3,6.2,190.0,16.4,1.4,37.0,1.4,23.229168,1769346000000,13,25,1,6
2026-01-25 14:00:00+00:00,7.6,81.582985,993.1,11.9466305,96.0541,80.0,10.0,6.9,198.0,19.5,1.5,37.0,1.5,23.541664,1769349600000,14,25,1,6
2026-01-25 15:00:00+00:00,7.45,80.42964,993.6,10.694485,83.233925,98.0,8.8,6.8,197.0,20.6,1.5,35.0,1.6,23.871527,1769353200000,15,25,1,6
2026-01-25 16:00:00+00:00,6.9,83.222015,994.2,10.399576,66.54096,100.0,9.7,6.7,198.0,25.2,1.7,38.0,1.8,24.184029,1769356800000,16,25,1,6
2026-01-25 17:00:00+00:00,6.15,84.9035,994.9,11.190442,64.25934,100.0,11.5,8.3,209.0,32.5,2.1,29.0,2.1,24.409723,1769360400000,17,25,1,6
2026-01-25 18:00:00+00:00,5.9,88.530754,995.7,10.228373,61.631054,100.0,12.2,9.6,216.0,35.0,2.4,25.0,2.0,24.861115,1769364000000,18,25,1,6
2026-01-25 19:00:00+00:00,5.7,89.76414,996.3,9.585739,55.713078,100.0,15.6,10.0,213.0,35.4,2.7,21.0,1.8,25.347223,1769367600000,19,25,1,6
2026-01-25 20:00:00+00:00,5.7,90.71246,997.1,8.287822,55.6196,100.0,14.8,9.6,226.0,40.5,3.1,22.0,1.6,25.815973,1769371200000,20,25,1,6
2026-01-25 21:00:00+00:00,5.6,92.30676,997.7,7.2403865,55.1246,100.0,16.1,9.7,243.0,40.1,3.4,18.0,1.6,26.26736,1769374800000,21,25,1,6
2026-01-25 22:00:00+00:00,5.65,92.6329,998.4,6.552099,37.184795,100.0,16.6,10.5,261.0,41.7,3.9,14.0,1.9,26.822916,1769378400000,22,25,1,6
2026-01-25 23:00:00+00:00,5.55,92.62717,998.7,8.435069,39.805527,100.0,17.2,13.0,265.0,44.2,3.9,13.0,1.8,27.708334,1769382000000,23,25,1,6
2026-01-26 00:00:00+00:00,5.6,92.954315,999.4,7.7650757,45.939102,100.0,18.3,14.4,266.0,35.4,3.3,16.0,2.3,29.027779,1769385600000,0,26,1,0
2026-01-26 01:00:00+00:00,5.25,94.24573,999.7,7.928177,39.47243,100.0,20.1,15.4,250.0,27.2,2.2,21.0,2.1,30.607637,1769389200000,1,26,1,0
2026-01-26 02:00:00+00:00,5.0,93.24809,1000.1,8.287822,34.3804,100.0,23.4,18.3,249.0,24.9,2.4,22.0,1.2,32.378475,1769392800000,2,26,1,0
2026-01-26 03:00:00+00:00,4.8,91.61151,1000.4,7.193247,31.701384,100.0,27.4,22.4,273.0,26.5,2.5,17.0,0.6,34.65278,1769396400000,3,26,1,0
2026-01-26 04:00:00+00:00,4.7,91.28259,1000.7,6.2067385,29.5387,100.0,31.9,25.6,277.0,25.3,3.0,20.0,0.2,37.743053,1769400000000,4,26,1,0
2026-01-26 05:00:00+00:00,4.5,91.591995,1001.1,6.090812,34.159744,100.0,34.7,28.0,290.0,28.1,3.7,19.0,0.2,41.38889,1769403600000,5,26,1,0
2026-01-26 06:00:00+00:00,4.3,91.90333,1001.8,5.6002855,44.999897,100.0,37.8,27.4,296.0,31.0,4.1,10.0,0.4,45.555546,1769407200000,6,26,1,0
2026-01-26 07:00:00+00:00,4.2,90.92619,1002.1,5.6492476,59.349415,100.0,39.6,29.9,313.0,34.4,5.3,3.0,2.3,49.479164,1769410800000,7,26,1,0
2026-01-26 08:00:00+00:00,4.1,90.91919,1002.4,5.154415,65.22488,100.0,41.5,32.5,346.0,41.1,5.8,1.0,5.2,51.906025,1769414400000,8,26,1,0
2026-01-26 09:00:00+00:00,4.1,90.27653,1002.4,5.7964473,64.23073,100.0,42.1,34.5,363.0,40.0,5.9,3.0,4.8,54.22872,1769418000000,9,26,1,0
2026-01-26 10:00:00+00:00,4.3,89.02011,1002.2,8.2584505,73.53991,100.0,39.1,33.6,355.0,37.2,5.7,10.0,4.9,56.710995,1769421600000,10,26,1,0
2026-01-26 11:00:00+00:00,4.6,87.79245,1002.3,7.256032,97.12492,100.0,34.3,31.0,324.0,35.9,5.3,15.0,4.0,59.166664,1769425200000,11,26,1,0
2026-01-26 12:00:00+00:00,4.95,86.59065,1002.4,8.967541,100.40766,100.0,31.1,29.3,311.0,31.9,4.3,18.0,2.3,61.365246,1769428800000,12,26,1,0
2026-01-26 13:00:00+00:00,5.65,81.89904,1002.0,10.546525,117.439644,100.0,31.3,26.1,300.0,29.8,3.8,22.0,2.5,63.439716,1769432400000,13,26,1,0
2026-01-26 14:00:00+00:00,6.0,79.65744,1001.4,11.196232,126.50153,100.0,30.8,27.0,302.0,31.7,3.5,20.0,2.5,65.2039,1769436000000,14,26,1,0
2026-01-26 15:00:00+00:00,6.1,78.82936,1000.7,10.30883,114.775116,100.0,29.2,24.1,292.0,32.3,3.5,17.0,2.3,66.98582,1769439600000,15,26,1,0
2026-01-26 16:00:00+00:00,6.2,78.84451,1000.7,8.777653,105.46127,100.0,22.5,20.2,308.0,37.7,4.5,11.0,3.2,68.5195,1769443200000,16,26,1,0
2026-01-26 17:00:00+00:00,6.05,81.37469,1000.6,10.399576,113.459045,100.0,18.3,16.4,247.0,43.6,4.2,11.0,4.7,69.71631,1769446800000,17,26,1,0
2026-01-26 18:00:00+00:00,5.75,86.366615,1000.3,11.631956,111.801476,100.0,17.4,15.2,286.0,50.8,4.4,17.0,4.2,70.434395,1769450400000,18,26,1,0
2026-01-26 19:00:00+00:00,5.55,86.65102,1000.3,13.1041975,110.924576,100.0,18.1,14.5,266.0,50.2,4.2,17.0,3.7,70.93085,1769454000000,19,26,1,0
2026-01-26 20:00:00+00:00,5.35,87.55253,999.4,14.345898,107.52566,100.0,17.3,14.4,237.0,41.4,3.6,29.0,2.9,71.32979,1769457600000,20,26,1,0
2026-01-26 21:00:00+00:00,5.25,89.09949,998.6,14.275713,103.86105,100.0,16.5,14.6,218.0,38.3,3.6,30.0,2.4,71.75532,1769461200000,21,26,1,0
2026-01-26 22:00:00+00:00,5.3,91.00289,997.3,15.273505,98.13002,100.0,13.5,11.9,209.0,32.7,3.0,30.0,2.0,72.18972,1769464800000,22,26,1,0
2026-01-26 23:00:00+00:00,5.6,91.984505,996.1,13.493999,99.21095,100.0,11.4,10.0,190.0,28.2,1.9,40.0,1.7,72.313835,1769468400000,23,26,1,0
2026-01-27 00:00:00+00:00,6.25,91.06836,994.7,15.825675,109.259384,100.0,9.0,8.0,190.0,21.7,1.3,41.0,1.0,72.047874,1769472000000,0,27,1,1
2026-01-27 01:00:00+00:00,6.7,88.29192,993.6,16.584438,115.73065,100.0,7.9,6.2,184.0,12.3,1.0,46.0,0.9,71.48049,1769475600000,1,27,1,1
2026-01-27 02:00:00+00:00,6.25,90.12089,992.1,20.457537,111.146164,100.0,7.7,6.0,186.0,10.9,0.6,47.0,0.6,70.664894,1769479200000,2,27,1,1
2026-01-27 03:00:00+00:00,5.65,92.95703,990.8,21.392754,112.24908,100.0,7.1,4.6,186.0,9.8,0.7,46.0,0.3,69.57447,1769482800000,3,27,1,1
2026-01-27 04:00:00+00:00,5.9,93.94734,989.4,21.201067,113.517975,100.0,6.1,4.2,183.0,11.2,0.6,48.0,0.2,67.99645,1769486400000,4,27,1,1
2026-01-27 05:00:00+00:00,6.2,92.34239,987.7,24.33664,119.21915,100.0,4.3,2.9,170.0,7.5,0.6,50.0,0.2,66.09929,1769490000000,5,27,1,1
2026-01-27 06:00:00+00:00,5.85,91.99997,986.6,26.758923,123.4763,100.0,3.5,2.5,162.0,8.9,0.7,56.0,0.3,63.874115,1769493600000,6,27,1,1
2026-01-27 07:00:00+00:00,5.75,93.28743,985.4,25.624565,121.79202,100.0,3.2,2.7,161.0,11.2,0.9,55.0,0.8,61.66667,1769497200000,7,27,1,1
2026-01-27 08:00:00+00:00,5.95,93.94971,985.1,22.714973,123.6901,100.0,3.4,2.6,174.0,15.3,1.2,53.0,1.0,59.255325,1769500800000,8,27,1,1
2026-01-27 09:00:00+00:00,6.45,94.62663,984.6,20.625517,122.16437,100.0,3.4,2.4,173.0,18.0,1.5,48.0,1.1,56.60461,1769504400000,9,27,1,1
2026-01-27 10:00:00+00:00,6.9,93.994286,984.5,21.573734,130.60121,100.0,3.4,2.6,171.0,17.9,1.4,46.0,1.3,53.758865,1769508000000,10,27,1,1
2026-01-27 11:00:00+00:00,7.2,94.33261,984.2,19.107151,132.70937,100.0,3.5,2.9,169.0,17.3,1.2,46.0,1.3,51.01064,1769511600000,11,27,1,1
2026-01-27 12:00:00+00:00,7.05,93.3548,983.9,16.502182,129.24542,100.0,3.6,2.9,164.0,18.9,1.1,46.0,1.5,47.10069,1769515200000,12,27,1,1
2026-01-27 13:00:00+00:00,7.9,94.04069,983.8,14.003028,136.04153,100.0,4.1,3.1,159.0,22.6,1.2,44.0,1.9,42.517357,1769518800000,13,27,1,1
2026-01-27 14:00:00+00:00,8.65,94.39598,983.9,12.20023,158.3555,100.0,6.3,3.6,161.0,21.5,1.4,52.0,1.9,38.524307,1769522400000,14,27,1,1
2026-01-27 15:00:00+00:00,9.55,90.36529,983.9,13.5012,180.76389,100.0,9.3,4.2,160.0,17.4,1.3,64.0,2.6,34.461803,1769526000000,15,27,1,1
2026-01-27 16:00:00+00:00,9.15,80.66684,984.4,14.33347,187.21417,99.0,11.8,5.0,169.0,17.0,1.4,63.0,3.0,31.006947,1769529600000,16,27,1,1
2026-01-27 17:00:00+00:00,8.6,76.75998,985.3,15.192682,193.70699,98.0,12.9,5.6,178.0,29.2,2.3,57.0,3.2,28.368053,1769533200000,17,27,1,1
2026-01-27 18:00:00+00:00,7.95,78.831184,986.2,13.723745,196.7713,55.0,14.8,6.0,182.0,36.9,2.7,56.0,3.1,26.493055,1769536800000,18,27,1,1
2026-01-27 19:00:00+00:00,7.4,82.4158,986.7,11.328566,197.57135,66.0,13.4,5.8,180.0,35.8,2.8,59.0,2.7,24.895834,1769540400000,19,27,1,1
2026-01-27 20:00:00+00:00,6.85,85.57756,987.6,12.71901,206.9276,55.0,12.1,5.2,165.0,30.9,2.5,59.0,2.2,25.568182,1769544000000,20,27,1,1
2026-01-27 21:00:00+00:00,6.6,87.66931,988.2,14.974658,205.64096,56.0,10.0,4.4,162.0,26.2,2.4,58.0,1.9,26.321892,1769547600000,21,27,1,1
2026-01-27 22:00:00+00:00,6.3,88.256485,988.9,13.403656,202.08722,48.0,10.0,4.6,165.0,26.1,2.4,58.0,1.9,27.133581,1769551200000,22,27,1,1
2026-01-27 23:00:00+00:00,6.1,88.54813,989.2,12.410866,199.48622,24.0,9.3,5.7,170.0,26.5,2.0,51.0,1.9,27.481445,1769554800000,23,27,1,1
2026-01-28 00:00:00+00:00,5.65,85.74994,989.7,9.927779,202.38017,8.0,9.7,5.6,172.0,27.4,2.3,45.0,2.5,26.727736,1769558400000,0,28,1,2
2026-01-28 01:00:00+00:00,5.25,88.16276,990.0,7.353611,201.54105,9.0,9.7,6.0,174.0,27.1,2.2,42.0,2.7,25.684135,1769562000000,1,28,1,2
2026-01-28 02:00:00+00:00,4.85,89.697365,991.1,6.302571,181.63654,16.0,9.7,6.4,170.0,25.3,2.3,35.0,2.2,24.81447,1769565600000,2,28,1,2
2026-01-28 03:00:00+00:00,4.45,91.58874,991.8,7.256032,172.87508,38.0,11.5,6.1,167.0,28.7,2.8,36.0,2.0,23.59694,1769569200000,3,28,1,2
2026-01-28 04:00:00+00:00,4.3,91.90333,992.1,7.9526596,185.19434,24.0,12.9,6.5,165.0,28.6,3.5,29.0,1.3,22.26345,1769572800000,4,28,1,2
2026-01-28 05:00:00+00:00,4.05,92.21361,992.4,7.9526596,185.19434,52.0,13.2,7.2,171.0,36.8,3.8,21.0,1.2,20.524118,1769576400000,5,28,1,2
2026-01-28 06:00:00+00:00,2.8,93.798325,992.5,5.2939587,197.81898,52.0,15.0,8.6,184.0,48.4,4.9,8.0,2.1,23.83767,1769580000000,6,28,1,2
2026-01-28 07:00:00+00:00,1.7,95.10353,992.9,2.4014995,257.00537,51.0,16.5,9.9,224.0,57.5,7.0,1.0,6.1,28.319544,1769583600000,7,28,1,2
2026-01-28 08:00:00+00:00,1.45,97.16968,993.1,0.9,323.13,32.0,18.6,13.2,263.0,72.4,8.5,1.0,8.5,35.657997,1769587200000,8,28,1,2
2026-01-28 09:00:00+00:00,2.6,98.58906,993.7,1.2074767,116.56499,38.0,22.9,12.9,337.0,79.9,10.3,2.0,9.7,39.351852,1769590800000,9,28,1,2
2026-01-28 10:00:00+00:00,4.3,93.87111,994.5,2.1897945,99.46225,25.0,20.9,11.7,308.0,70.9,7.6,5.0,9.6,34.919228,1769594400000,10,28,1,2
2026-01-28 11:00:00+00:00,5.7,90.71246,994.7,4.5322843,96.84268,28.0,18.1,11.3,279.0,69.7,7.1,10.0,7.7,34.32821,1769598000000,11,28,1,2
2026-01-28 12:00:00+00:00,7.5,86.84454,994.9,2.9024127,82.875084,87.0,17.9,10.0,256.0,59.5,4.8,18.0,5.3,29.30457,1769601600000,12,28,1,2
2026-01-28 13:00:00+00:00,8.35,77.798546,994.8,4.91634,156.2505,98.0,15.6,9.2,227.0,49.3,3.2,28.0,4.2,29.27083,1769605200000,13,28,1,2
2026-01-28 14:00:00+00:00,8.75,72.60803,994.8,3.244996,146.3099,94.0,14.2,7.8,211.0,41.3,2.9,31.0,3.9,30.329857,1769608800000,14,28,1,2
2026-01-28 15:00:00+00:00,8.8,71.10424,994.9,3.4576871,128.65984,100.0,12.9,7.1,209.0,39.1,3.0,37.0,3.9,31.059027,1769612400000,15,28,1,2
2026-01-28 16:00:00+00:00,8.05,77.751526,995.4,2.6758924,109.653915,29.0,16.2,8.6,237.0,53.2,3.5,18.0,7.4,31.562502,1769616000000,16,28,1,2
2026-01-28 17:00:00+00:00,7.25,79.280685,996.0,3.8141315,109.290146,29.0,20.3,10.7,299.0,75.2,4.3,6.0,8.2,37.037037,1769619600000,17,28,1,2
2026-01-28 18:00:00+00:00,5.8,83.970924,996.2,2.2910259,135.0001,4.0,21.9,13.0,331.0,75.7,5.8,1.0,9.6,37.28329,1769623200000,18,28,1,2
2026-01-28 19:00:00+00:00,4.75,86.87795,996.4,2.4216523,131.98714,43.0,23.6,15.0,398.0,76.2,6.7,1.0,12.2,37.52955,1769626800000,19,28,1,2
2026-01-28 20:00:00+00:00,4.05,90.59371,996.9,2.5455842,135.0001,41.0,27.0,16.6,409.0,79.6,7.9,0.0,11.1,39.204098,1769630400000,20,28,1,2
2026-01-28 21:00:00+00:00,3.5,92.837944,997.2,1.6981165,147.99466,19.0,31.0,18.7,403.0,75.5,8.8,0.0,10.2,37.864586,1769634000000,21,28,1,2
2026-01-28 22:00:00+00:00,2.6,96.50568,997.5,2.2768397,108.43504,3.0,34.8,20.2,403.0,75.2,9.3,0.0,9.1,40.34722,1769637600000,22,28,1,2
2026-01-28 23:00:00+00:00,1.75,98.932785,997.6,2.9024127,82.875084,4.0,37.6,21.4,414.0,71.0,8.8,0.0,8.5,43.055557,1769641200000,23,28,1,2
2026-01-29 00:00:00+00:00,2.45,96.15766,997.9,3.7799997,90.0,1.0,36.6,21.8,435.0,68.0,4.4,0.0,8.3,45.78125,1769644800000,0,29,1,3
2026-01-29 01:00:00+00:00,2.9,95.82991,997.9,5.5799994,90.0,0.0,26.7,20.5,416.0,65.4,3.2,0.0,7.3,48.593746,1769648400000,1,29,1,3
2026-01-29 02:00:00+00:00,2.6,95.81993,998.0,6.698806,96.17008,2.0,29.0,20.1,372.0,60.0,2.5,0.0,6.1,50.567375,1769652000000,2,29,1,3
2026-01-29 03:00:00+00:00,2.35,96.49869,997.9,7.613382,96.78888,12.0,28.4,19.5,319.0,57.7,2.1,0.0,2.8,51.781918,1769655600000,3,29,1,3
2026-01-29 04:00:00+00:00,1.85,98.22836,997.8,6.66,90.0,26.0,24.0,18.7,272.0,47.8,3.2,1.0,1.3,52.969856,1769659200000,4,29,1,3
2026-01-29 05:00:00+00:00,1.8,98.22766,997.8,7.3997297,85.81516,70.0,19.7,15.4,252.0,48.1,3.3,1.0,0.9,54.05142,1769662800000,5,29,1,3
2026-01-29 06:00:00+00:00,1.85,98.58046,998.2,6.9550843,79.56258,99.0,19.2,14.5,258.0,50.6,2.9,2.0,1.1,54.778374,1769666400000,6,29,1,3
2026-01-29 07:00:00+00:00,2.45,98.58734,998.4,6.302571,88.363464,100.0,20.5,15.2,250.0,52.6,3.8,5.0,2.7,55.301414,1769670000000,7,29,1,3
2026-01-29 08:00:00+00:00,3.3,97.55624,998.6,6.778141,100.71308,100.0,23.5,18.0,242.0,56.8,5.7,7.0,3.8,55.77128,1769673600000,8,29,1,3
2026-01-29 09:00:00+00:00,4.2,95.872795,998.5,8.65873,110.69553,91.0,26.8,20.6,271.0,58.8,5.9,5.0,3.6,56.196808,1769677200000,9,29,1,3
2026-01-29 10:00:00+00:00,4.95,93.57335,998.1,11.368535,113.317726,35.0,23.7,17.8,269.0,45.1,4.8,16.0,3.3,56.879436,1769680800000,10,29,1,3
2026-01-29 11:00:00+00:00,5.75,86.06313,998.1,13.0806875,124.34615,96.0,21.3,12.1,228.0,30.9,4.1,34.0,1.8,57.42021,1769684400000,11,29,1,3
2026-01-29 12:00:00+00:00,6.45,79.442024,997.5,14.224556,128.32016,62.0,17.0,11.3,218.0,25.1,2.9,43.0,1.5,57.491135,1769688000000,12,29,1,3
2026-01-29 13:00:00+00:00,6.8,73.53832,997.0,12.7279215,135.0001,100.0,14.2,10.8,201.0,22.3,2.9,46.0,1.7,57.60638,1769691600000,13,29,1,3
2026-01-29 14:00:00+00:00,6.6,73.50178,996.5,12.261157,130.23628,99.0,14.0,11.0,197.0,21.8,2.2,46.0,1.6,57.748222,1769695200000,14,29,1,3
2026-01-29 15:00:00+00:00,6.25,74.75943,996.2,11.276967,114.51963,56.0,14.1,11.6,200.0,23.5,2.2,47.0,1.9,58.03191,1769698800000,15,29,1,3
2026-01-29 16:00:00+00:00,5.8,77.94745,995.9,10.8792095,106.33612,100.0,14.7,11.6,209.0,28.3,2.4,43.0,1.9,58.43085,1769702400000,16,29,1,3
2026-01-29 17:00:00+00:00,5.2,80.97022,995.9,11.566313,110.97357,100.0,15.4,12.8,224.0,33.0,2.6,35.0,2.9,58.696808,1769706000000,17,29,1,3
2026-01-29 18:00:00+00:00,5.0,82.691315,995.4,13.491597,103.109215,100.0,16.6,13.1,238.0,35.2,2.9,32.0,3.4,58.882977,1769709600000,18,29,1,3
2026-01-29 19:00:00+00:00,4.75,84.44461,994.8,13.556282,100.71308,100.0,17.8,13.5,236.0,35.5,2.8,31.0,2.8,58.891838,1769713200000,19,29,1,3
2026-01-29 20:00:00+00:00,4.7,85.952995,994.7,12.791403,103.84072,100.0,17.5,13.0,217.0,36.3,2.8,29.0,2.3,58.75886,1769716800000,20,29,1,3
2026-01-29 21:00:00+00:00,4.7,87.801704,993.7,13.926464,104.21589,100.0,15.5,12.5,218.0,30.7,2.6,33.0,1.9,58.439713,1769720400000,21,29,1,3
2026-01-29 22:00:00+00:00,4.65,88.734886,993.3,14.068816,106.34825,100.0,14.8,12.4,223.0,29.3,3.2,33.0,1.6,57.890068,1769724000000,22,29,1,3
2026-01-29 23:00:00+00:00,4.6,89.36095,993.1,13.358861,104.03627,100.0,16.4,14.2,231.0,31.0,2.1,35.0,1.2,57.198586,1769727600000,23,29,1,3
2026-01-30 00:00:00+00:00,4.1,90.59736,992.7,13.767352,101.3099,100.0,15.6,11.4,229.0,24.3,1.2,37.0,1.0,56.56029,1769731200000,0,30,1,4
2026-01-30 01:00:00+00:00,3.9,91.87811,992.1,13.671707,99.0902,100.0,14.6,10.5,218.0,19.8,1.0,41.0,0.6,55.6383,1769734800000,1,30,1,4
2026-01-30 02:00:00+00:00,3.9,93.52029,991.7,14.6254835,103.523186,100.0,13.5,9.8,203.0,16.1,0.9,43.0,0.5,54.751778,1769738400000,2,30,1,4
2026-01-30 03:00:00+00:00,4.05,94.19126,991.1,13.943901,101.16484,100.0,11.6,8.3,195.0,14.7,0.8,43.0,0.3,53.838654,1769742000000,3,30,1,4
2026-01-30 04:00:00+00:00,4.7,94.220856,990.3,13.971757,104.93147,100.0,9.8,7.7,193.0,13.4,0.9,42.0,0.2,52.845745,1769745600000,4,30,1,4
2026-01-30 05:00:00+00:00,5.45,94.254715,990.0,14.512064,119.74479,100.0,7.5,6.0,190.0,13.0,0.9,43.0,0.3,51.870567,1769749200000,5,30,1,4
2026-01-30 06:00:00+00:00,5.8,94.92907,989.9,14.428097,123.29359,100.0,5.9,5.2,187.0,16.4,1.1,42.0,0.5,51.037235,1769752800000,6,30,1,4
2026-01-30 07:00:00+00:00,6.05,95.26921,989.6,12.992459,132.75424,100.0,6.5,5.2,197.0,25.1,1.9,37.0,1.5,50.212772,1769756400000,7,30,1,4
2026-01-30 08:00:00+00:00,6.25,95.939095,989.6,12.081473,146.54666,97.0,7.8,6.4,212.0,39.1,3.1,24.0,2.8,48.680557,1769760000000,8,30,1,4
2026-01-30 09:00:00+00:00,6.85,95.29878,989.6,9.290511,144.46223,15.0,10.9,8.3,208.0,53.5,3.2,21.0,4.1,46.666668,1769763600000,9,30,1,4
2026-01-30 10:00:00+00:00,8.05,91.81869,989.6,9.178235,168.69011,21.0,13.4,7.0,192.0,42.3,2.9,30.0,3.5,44.531246,1769767200000,10,30,1,4
2026-01-30 11:00:00+00:00,9.45,82.39183,989.3,9.444426,172.33328,26.0,13.9,6.0,183.0,33.9,2.6,45.0,3.2,42.656246,1769770800000,11,30,1,4
2026-01-30 12:00:00+00:00,9.8,85.01385,989.1,10.8792095,163.66388,28.0,11.0,5.1,183.0,28.3,2.1,56.0,3.0,41.59722,1769774400000,12,30,1,4
2026-01-30 13:00:00+00:00,10.4,75.47504,988.5,10.8955765,172.40544,63.0,11.2,5.3,169.0,22.2,2.0,57.0,3.0,40.520832,1769778000000,13,30,1,4
2026-01-30 14:00:00+00:00,10.45,70.92896,988.1,10.8015,156.42528,98.0,12.2,5.4,167.0,20.1,1.7,61.0,2.4,39.56597,1769781600000,14,30,1,4
2026-01-30 15:00:00+00:00,9.95,77.244064,987.5,12.652604,140.19447,100.0,12.8,5.6,170.0,20.6,1.5,59.0,3.1,38.59375,1769785200000,15,30,1,4
2026-01-30 16:00:00+00:00,9.25,82.08328,987.2,14.387619,136.52072,100.0,11.6,5.8,179.0,26.9,1.7,50.0,3.1,37.552082,1769788800000,16,30,1,4
2026-01-30 17:00:00+00:00,8.75,84.31506,986.7,16.595179,130.60121,100.0,10.1,6.0,184.0,34.1,1.7,48.0,2.4,36.545135,1769792400000,17,30,1,4
2026-01-30 18:00:00+00:00,8.35,91.837425,986.2,18.466455,136.97493,100.0,8.6,5.7,189.0,26.8,1.8,48.0,1.7,35.364582,1769796000000,18,30,1,4
2026-01-30 19:00:00+00:00,8.6,89.37278,985.4,19.54389,130.14333,100.0,6.9,4.7,190.0,27.9,1.3,50.0,1.5,34.07986,1769799600000,19,30,1,4
2026-01-30 20:00:00+00:00,8.55,92.47961,985.8,16.423458,170.53775,100.0,7.0,4.7,178.0,26.2,1.6,53.0,1.4,32.552086,1769803200000,20,30,1,4
2026-01-30 21:00:00+00:00,7.55,87.757,986.7,13.5515,196.9909,87.0,9.8,4.5,171.0,24.4,1.8,56.0,1.8,31.111113,1769806800000,21,30,1,4
2026-01-30 22:00:00+00:00,6.8,87.382805,987.4,12.0720825,182.56372,5.0,9.5,4.7,165.0,22.2,1.7,61.0,1.8,29.72222,1769810400000,22,30,1,4
2026-01-30 23:00:00+00:00,6.85,87.692474,988.3,12.168319,187.65056,27.0,9.6,4.3,158.0,16.9,1.2,66.0,1.6,28.385416,1769814000000,23,30,1,4
2026-01-31 00:00:00+00:00,7.55,87.45356,988.9,12.758432,196.38962,100.0,11.1,5.5,155.0,14.6,1.3,66.0,1.6,26.666668,1769817600000,0,31,1,5
2026-01-31 01:00:00+00:00,7.35,88.04341,989.7,11.226575,192.03058,88.0,11.6,4.9,159.0,16.3,1.3,60.0,1.0,25.974026,1769821200000,1,31,1,5
2026-01-31 02:00:00+00:00,6.95,88.62152,990.5,12.140329,195.4787,6.0,12.6,5.1,157.0,15.6,1.2,59.0,0.7,26.669758,1769824800000,2,31,1,5
2026-01-31 03:00:00+00:00,6.65,88.90483,991.2,11.003581,195.17297,4.0,13.9,5.2,154.0,15.2,1.2,58.0,0.5,27.307514,1769828400000,3,31,1,5
2026-01-31 04:00:00+00:00,6.35,89.50209,991.9,11.27553,196.69933,2.0,14.0,5.6,154.0,17.3,1.4,54.0,0.4,27.771336,1769832000000,4,31,1,5
2026-01-31 05:00:00+00:00,5.85,90.72315,992.9,9.605998,192.99461,6.0,13.7,6.4,154.0,20.4,1.5,48.0,0.3,27.829313,1769835600000,5,31,1,5
2026-01-31 06:00:00+00:00,6.1,91.6953,993.7,8.477216,183.65215,94.0,14.0,6.9,157.0,25.2,2.2,40.0,0.5,27.36549,1769839200000,6,31,1,5
2026-01-31 07:00:00+00:00,5.95,91.366234,994.7,9.3669195,177.79745,71.0,12.9,7.2,166.0,38.7,2.9,34.0,1.5,26.147959,1769842800000,7,31,1,5
2026-01-31 08:00:00+00:00,5.55,92.62717,995.7,7.5685663,177.27374,100.0,11.8,7.4,200.0,51.5,3.7,11.0,3.0,25.364462,1769846400000,8,31,1,5
2026-01-31 09:00:00+00:00,6.35,91.07521,996.5,8.596766,160.42679,86.0,12.2,7.1,212.0,49.5,3.8,14.0,3.5,24.379435,1769850000000,9,31,1,5
2026-01-31 10:00:00+00:00,7.75,84.4926,997.1,9.9408245,174.80566,84.0,12.3,7.1,208.0,45.0,3.2,29.0,2.7,23.628473,1769853600000,10,31,1,5
2026-01-31 11:00:00+00:00,8.7,82.58109,997.6,9.9587345,186.22574,48.0,12.9,6.1,188.0,29.0,2.2,44.0,1.8,23.645836,1769857200000,11,31,1,5
2026-01-31 12:00:00+00:00,9.7,79.63899,998.2,9.243311,186.70975,50.0,12.3,5.5,180.0,19.5,2.0,49.0,1.7,23.663195,1769860800000,12,31,1,5
2026-01-31 13:00:00+00:00,8.8,79.784615,998.6,10.717182,187.72174,37.0,11.0,5.4,178.0,18.1,1.6,49.0,1.8,23.73264,1769864400000,13,31,1,5
